"CUB","overall","others","40 to 44","45 to 49",0.3831
"CUB","overall","others","45 to 49","45 to 49",0.61032
"CUB","overall","others","50 to 54","45 to 49",0.67505
"CUB","overall","others","55 to 59","45 to 49",0.42224
"CUB","overall","others","60 to 64","45 to 49",0.33582
"CUB","overall","others","65 to 69","45 to 49",0.28224
"CUB","overall","others","70 to 74","45 to 49",0.2999
"CUB","overall","others","75+","45 to 49",0.22289
"CUB","overall","others","0 to 4","50 to 54",0.22648
"CUB","overall","others","5 to 9","50 to 54",0.13483
"CUB","overall","others","10 to 14","50 to 54",0.16318
"CUB","overall","others","15 to 19","50 to 54",0.14332
"CUB","overall","others","20 to 24","50 to 54",0.2315
"CUB","overall","others","25 to 29","50 to 54",0.29749
"CUB","overall","others","30 to 34","50 to 54",0.39761
"CUB","overall","others","35 to 39","50 to 54",0.26486
"CUB","overall","others","40 to 44","50 to 54",0.26865
"CUB","overall","others","45 to 49","50 to 54",0.48536
"CUB","overall","others","50 to 54","50 to 54",0.54194
"CUB","overall","others","55 to 59","50 to 54",0.63326
"CUB","overall","others","60 to 64","50 to 54",0.31058
"CUB","overall","others","65 to 69","50 to 54",0.31877
"CUB","overall","others","70 to 74","50 to 54",0.25065
"CUB","overall","others","75+","50 to 54",0.16613
"CUB","overall","others","0 to 4","55 to 59",0.20663
"CUB","overall","others","5 to 9","55 to 59",0.15268
"CUB","overall","others","10 to 14","55 to 59",0.11089
"CUB","overall","others","15 to 19","55 to 59",0.07777
"CUB","overall","others","20 to 24","55 to 59",0.16755
"CUB","overall","others","25 to 29","55 to 59",0.17431
"CUB","overall","others","30 to 34","55 to 59",0.3136
"CUB","overall","others","35 to 39","55 to 59",0.2294
"CUB","overall","others","40 to 44","55 to 59",0.1381
"CUB","overall","others","45 to 49","55 to 59",0.24284
"CUB","overall","others","50 to 54","55 to 59",0.46926
"CUB","overall","others","55 to 59","55 to 59",0.64617
"CUB","overall","others","60 to 64","55 to 59",0.42067
"CUB","overall","others","65 to 69","55 to 59",0.37727
"CUB","overall","others","70 to 74","55 to 59",0.27359
"CUB","overall","others","75+","55 to 59",0.17522
"CUB","overall","others","0 to 4","60 to 64",0.15761
"CUB","overall","others","5 to 9","60 to 64",0.16293
"CUB","overall","others","10 to 14","60 to 64",0.08941
"CUB","overall","others","15 to 19","60 to 64",0.0655
"CUB","overall","others","20 to 24","60 to 64",0.07745
"CUB","overall","others","25 to 29","60 to 64",0.0789
"CUB","overall","others","30 to 34","60 to 64",0.16491
"CUB","overall","others","35 to 39","60 to 64",0.22633
"CUB","overall","others","40 to 44","60 to 64",0.15028
"CUB","overall","others","45 to 49","60 to 64",0.19842
"CUB","overall","others","50 to 54","60 to 64",0.32761
"CUB","overall","others","55 to 59","60 to 64",0.48063
"CUB","overall","others","60 to 64","60 to 64",0.42031
"CUB","overall","others","65 to 69","60 to 64",0.41102
"CUB","overall","others","70 to 74","60 to 64",0.51724
"CUB","overall","others","75+","60 to 64",0.1905
"CUB","overall","others","0 to 4","65 to 69",0.13314
"CUB","overall","others","5 to 9","65 to 69",0.11936
"CUB","overall","others","10 to 14","65 to 69",0.0908
"CUB","overall","others","15 to 19","65 to 69",0.05854
"CUB","overall","others","20 to 24","65 to 69",0.05843
"CUB","overall","others","25 to 29","65 to 69",0.05774
"CUB","overall","others","30 to 34","65 to 69",0.11819
"CUB","overall","others","35 to 39","65 to 69",0.15563
"CUB","overall","others","40 to 44","65 to 69",0.10493
"CUB","overall","others","45 to 49","65 to 69",0.12923
"CUB","overall","others","50 to 54","65 to 69",0.17801
"CUB","overall","others","55 to 59","65 to 69",0.26686
"CUB","overall","others","60 to 64","65 to 69",0.30484
"CUB","overall","others","65 to 69","65 to 69",0.35617
"CUB","overall","others","70 to 74","65 to 69",0.46365
"CUB","overall","others","75+","65 to 69",0.25262
"CUB","overall","others","0 to 4","70 to 74",0.09393
"CUB","overall","others","5 to 9","70 to 74",0.06367
"CUB","overall","others","10 to 14","70 to 74",0.07251
"CUB","overall","others","15 to 19","70 to 74",0.03927
"CUB","overall","others","20 to 24","70 to 74",0.07197
"CUB","overall","others","25 to 29","70 to 74",0.0407
"CUB","overall","others","30 to 34","70 to 74",0.06702
"CUB","overall","others","35 to 39","70 to 74",0.10326
"CUB","overall","others","40 to 44","70 to 74",0.08991
"CUB","overall","others","45 to 49","70 to 74",0.12972
"CUB","overall","others","50 to 54","70 to 74",0.13215
"CUB","overall","others","55 to 59","70 to 74",0.16658
"CUB","overall","others","60 to 64","70 to 74",0.24081
"CUB","overall","others","65 to 69","70 to 74",0.21254
"CUB","overall","others","70 to 74","70 to 74",0.48134
"CUB","overall","others","75+","70 to 74",0.24782
"CUB","overall","others","0 to 4","75+",0.04608
"CUB","overall","others","5 to 9","75+",0.04903
"CUB","overall","others","10 to 14","75+",0.06506
"CUB","overall","others","15 to 19","75+",0.02719
"CUB","overall","others","20 to 24","75+",0.05913
"CUB","overall","others","25 to 29","75+",0.0214
"CUB","overall","others","30 to 34","75+",0.06495
"CUB","overall","others","35 to 39","75+",0.04262
"CUB","overall","others","40 to 44","75+",0.03959
"CUB","overall","others","45 to 49","75+",0.10447
"CUB","overall","others","50 to 54","75+",0.09292
"CUB","overall","others","55 to 59","75+",0.09435
"CUB","overall","others","60 to 64","75+",0.1054
"CUB","overall","others","65 to 69","75+",0.13228
"CUB","overall","others","70 to 74","75+",0.18303
"CUB","overall","others","75+","75+",0.17536
"CUB","overall","all","0 to 4","0 to 4",2.00046
"CUB","overall","all","5 to 9","0 to 4",0.98901
"CUB","overall","all","10 to 14","0 to 4",0.27672
"CUB","overall","all","15 to 19","0 to 4",0.18483
"CUB","overall","all","20 to 24","0 to 4",0.31698
"CUB","overall","all","25 to 29","0 to 4",0.61219
"CUB","overall","all","30 to 34","0 to 4",0.74001
"CUB","overall","all","35 to 39","0 to 4",0.63101
"CUB","overall","all","40 to 44","0 to 4",0.40956
"CUB","overall","all","45 to 49","0 to 4",0.40259
"CUB","overall","all","50 to 54","0 to 4",0.70069
"CUB","overall","all","55 to 59","0 to 4",1.17112
"CUB","overall","all","60 to 64","0 to 4",0.998
"CUB","overall","all","65 to 69","0 to 4",0.78577
"CUB","overall","all","70 to 74","0 to 4",0.43263
"CUB","overall","all","75+","0 to 4",0.42841
"CUB","overall","all","0 to 4","5 to 9",0.96313
"CUB","overall","all","5 to 9","5 to 9",8.81441
"CUB","overall","all","10 to 14","5 to 9",2.33543
"CUB","overall","all","15 to 19","5 to 9",0.41121
"CUB","overall","all","20 to 24","5 to 9",0.24369
"CUB","overall","all","25 to 29","5 to 9",0.29284
"CUB","overall","all","30 to 34","5 to 9",0.86438
"CUB","overall","all","35 to 39","5 to 9",0.91586
"CUB","overall","all","40 to 44","5 to 9",0.68239
"CUB","overall","all","45 to 49","5 to 9",0.72535
"CUB","overall","all","50 to 54","5 to 9",0.73039
"CUB","overall","all","55 to 59","5 to 9",1.19338
"CUB","overall","all","60 to 64","5 to 9",0.91926
"CUB","overall","all","65 to 69","5 to 9",1.1142
"CUB","overall","all","70 to 74","5 to 9",1.15689
"CUB","overall","all","75+","5 to 9",0.55142
"CUB","overall","all","0 to 4","10 to 14",0.43134
"CUB","overall","all","5 to 9","10 to 14",1.18341
"CUB","overall","all","10 to 14","10 to 14",10.43912
"CUB","overall","all","15 to 19","10 to 14",2.99093
"CUB","overall","all","20 to 24","10 to 14",0.30138
"CUB","overall","all","25 to 29","10 to 14",0.15849
"CUB","overall","all","30 to 34","10 to 14",0.63813
"CUB","overall","all","35 to 39","10 to 14",0.78408
"CUB","overall","all","40 to 44","10 to 14",0.82748
"CUB","overall","all","45 to 49","10 to 14",0.87349
"CUB","overall","all","50 to 54","10 to 14",0.96735
"CUB","overall","all","55 to 59","10 to 14",0.76247
"CUB","overall","all","60 to 64","10 to 14",0.56651
"CUB","overall","all","65 to 69","10 to 14",0.86867
"CUB","overall","all","70 to 74","10 to 14",0.91158
"CUB","overall","all","75+","10 to 14",0.75824
"CUB","overall","all","0 to 4","15 to 19",0.27846
"CUB","overall","all","5 to 9","15 to 19",0.32304
"CUB","overall","all","10 to 14","15 to 19",0.79974
"CUB","overall","all","15 to 19","15 to 19",7.77717
"CUB","overall","all","20 to 24","15 to 19",1.97245
"CUB","overall","all","25 to 29","15 to 19",0.49751
"CUB","overall","all","30 to 34","15 to 19",0.30366
"CUB","overall","all","35 to 39","15 to 19",0.44883
"CUB","overall","all","40 to 44","15 to 19",0.69543
"CUB","overall","all","45 to 49","15 to 19",1.24849
"CUB","overall","all","50 to 54","15 to 19",1.13649
"CUB","overall","all","55 to 59","15 to 19",0.93476
"CUB","overall","all","60 to 64","15 to 19",0.56981
"CUB","overall","all","65 to 69","15 to 19",0.47007
"CUB","overall","all","70 to 74","15 to 19",0.78936
"CUB","overall","all","75+","15 to 19",0.61967
"CUB","overall","all","0 to 4","20 to 24",0.41605
"CUB","overall","all","5 to 9","20 to 24",0.1985
"CUB","overall","all","10 to 14","20 to 24",0.30327
"CUB","overall","all","15 to 19","20 to 24",1.03444
"CUB","overall","all","20 to 24","20 to 24",3.25923
"CUB","overall","all","25 to 29","20 to 24",1.6518
"CUB","overall","all","30 to 34","20 to 24",0.9285
"CUB","overall","all","35 to 39","20 to 24",0.5958
"CUB","overall","all","40 to 44","20 to 24",0.76304
"CUB","overall","all","45 to 49","20 to 24",1.07816
"CUB","overall","all","50 to 54","20 to 24",1.40729
"CUB","overall","all","55 to 59","20 to 24",1.06831
"CUB","overall","all","60 to 64","20 to 24",0.56209
"CUB","overall","all","65 to 69","20 to 24",0.49122
"CUB","overall","all","70 to 74","20 to 24",0.26555
"CUB","overall","all","75+","20 to 24",0.24031
"CUB","overall","all","0 to 4","25 to 29",0.66337
"CUB","overall","all","5 to 9","25 to 29",0.4802
"CUB","overall","all","10 to 14","25 to 29",0.26793
"CUB","overall","all","15 to 19","25 to 29",0.48642
"CUB","overall","all","20 to 24","25 to 29",1.58532
"CUB","overall","all","25 to 29","25 to 29",2.68947
"CUB","overall","all","30 to 34","25 to 29",1.6425
"CUB","overall","all","35 to 39","25 to 29",1.13714
"CUB","overall","all","40 to 44","25 to 29",1.00437
"CUB","overall","all","45 to 49","25 to 29",1.05877
"CUB","overall","all","50 to 54","25 to 29",1.68108
"CUB","overall","all","55 to 59","25 to 29",1.67307
"CUB","overall","all","60 to 64","25 to 29",0.85288
"CUB","overall","all","65 to 69","25 to 29",0.64023
"CUB","overall","all","70 to 74","25 to 29",0.53682
"CUB","overall","all","75+","25 to 29",0.23702
"CUB","overall","all","0 to 4","30 to 34",0.7614
"CUB","overall","all","5 to 9","30 to 34",0.75056
"CUB","overall","all","10 to 14","30 to 34",0.43449
"CUB","overall","all","15 to 19","30 to 34",0.35131
"CUB","overall","all","20 to 24","30 to 34",1.02936
"CUB","overall","all","25 to 29","30 to 34",1.60348
"CUB","overall","all","30 to 34","30 to 34",2.49474
"CUB","overall","all","35 to 39","30 to 34",1.50187
"CUB","overall","all","40 to 44","30 to 34",1.39028
"CUB","overall","all","45 to 49","30 to 34",1.2338
"CUB","overall","all","50 to 54","30 to 34",1.44469
"CUB","overall","all","55 to 59","30 to 34",1.80423
"CUB","overall","all","60 to 64","30 to 34",1.02232
"CUB","overall","all","65 to 69","30 to 34",0.95567
"CUB","overall","all","70 to 74","30 to 34",0.48616
"CUB","overall","all","75+","30 to 34",0.37632
"CUB","overall","all","0 to 4","35 to 39",0.64908
"CUB","overall","all","5 to 9","35 to 39",0.75311
"CUB","overall","all","10 to 14","35 to 39",0.6253
"CUB","overall","all","15 to 19","35 to 39",0.54978
"CUB","overall","all","20 to 24","35 to 39",0.88345
"CUB","overall","all","25 to 29","35 to 39",1.23121
"CUB","overall","all","30 to 34","35 to 39",1.75767
"CUB","overall","all","35 to 39","35 to 39",2.27745
"CUB","overall","all","40 to 44","35 to 39",1.57404
"CUB","overall","all","45 to 49","35 to 39",1.46386
"CUB","overall","all","50 to 54","35 to 39",1.33897
"CUB","overall","all","55 to 59","35 to 39",1.28862
"CUB","overall","all","60 to 64","35 to 39",1.02852
"CUB","overall","all","65 to 69","35 to 39",0.97838
"CUB","overall","all","70 to 74","35 to 39",0.88856
"CUB","overall","all","75+","35 to 39",0.5166
"CUB","overall","all","0 to 4","40 to 44",0.39914
"CUB","overall","all","5 to 9","40 to 44",0.60132
"CUB","overall","all","10 to 14","40 to 44",0.69145
"CUB","overall","all","15 to 19","40 to 44",0.70448
"CUB","overall","all","20 to 24","40 to 44",0.82667
"CUB","overall","all","25 to 29","40 to 44",1.04598
"CUB","overall","all","30 to 34","40 to 44",1.34975
"CUB","overall","all","35 to 39","40 to 44",1.75585
"CUB","overall","all","40 to 44","40 to 44",2.13583
"CUB","overall","all","45 to 49","40 to 44",1.60349
"CUB","overall","all","50 to 54","40 to 44",1.80222
"CUB","overall","all","55 to 59","40 to 44",1.37025
"CUB","overall","all","60 to 64","40 to 44",0.82914
"CUB","overall","all","65 to 69","40 to 44",0.85913
"CUB","overall","all","70 to 74","40 to 44",0.93282
"CUB","overall","all","75+","40 to 44",0.52652
"CUB","overall","all","0 to 4","45 to 49",0.26185
"CUB","overall","all","5 to 9","45 to 49",0.29183
"CUB","overall","all","10 to 14","45 to 49",0.41407
"CUB","overall","all","15 to 19","45 to 49",0.6566
"CUB","overall","all","20 to 24","45 to 49",0.97109
"CUB","overall","all","25 to 29","45 to 49",0.90477
"CUB","overall","all","30 to 34","45 to 49",1.05606
"CUB","overall","all","35 to 39","45 to 49",1.15056
"CUB","overall","all","40 to 44","45 to 49",1.42845
"CUB","overall","all","45 to 49","45 to 49",2.00589
"CUB","overall","all","50 to 54","45 to 49",1.97088
"CUB","overall","all","55 to 59","45 to 49",1.19469
"CUB","overall","all","60 to 64","45 to 49",0.66184
"CUB","overall","all","65 to 69","45 to 49",0.47731
"CUB","overall","all","70 to 74","45 to 49",0.72178
"CUB","overall","all","75+","45 to 49",0.57194
"CUB","overall","all","0 to 4","50 to 54",0.32029
"CUB","overall","all","5 to 9","50 to 54",0.21056
"CUB","overall","all","10 to 14","50 to 54",0.24096
"CUB","overall","all","15 to 19","50 to 54",0.33663
"CUB","overall","all","20 to 24","50 to 54",0.70597
"CUB","overall","all","25 to 29","50 to 54",0.92681
"CUB","overall","all","30 to 34","50 to 54",0.91711
"CUB","overall","all","35 to 39","50 to 54",0.91159
"CUB","overall","all","40 to 44","50 to 54",1.08746
"CUB","overall","all","45 to 49","50 to 54",1.30322
"CUB","overall","all","50 to 54","50 to 54",2.06726
"CUB","overall","all","55 to 59","50 to 54",1.58484
"CUB","overall","all","60 to 64","50 to 54",0.68654
"CUB","overall","all","65 to 69","50 to 54",0.53103
"CUB","overall","all","70 to 74","50 to 54",0.5346
"CUB","overall","all","75+","50 to 54",0.55522
"CUB","overall","all","0 to 4","55 to 59",0.28115
"CUB","overall","all","5 to 9","55 to 59",0.23048
"CUB","overall","all","10 to 14","55 to 59",0.14712
"CUB","overall","all","15 to 19","55 to 59",0.14905
"CUB","overall","all","20 to 24","55 to 59",0.38753
"CUB","overall","all","25 to 29","55 to 59",0.49605
"CUB","overall","all","30 to 34","55 to 59",0.68461
"CUB","overall","all","35 to 39","55 to 59",0.52025
"CUB","overall","all","40 to 44","55 to 59",0.42889
"CUB","overall","all","45 to 49","55 to 59",0.61255
"CUB","overall","all","50 to 54","55 to 59",1.1508
"CUB","overall","all","55 to 59","55 to 59",1.68828
"CUB","overall","all","60 to 64","55 to 59",0.82951
"CUB","overall","all","65 to 69","55 to 59",0.60126
"CUB","overall","all","70 to 74","55 to 59",0.41466
"CUB","overall","all","75+","55 to 59",0.33332
"CUB","overall","all","0 to 4","60 to 64",0.20846
"CUB","overall","all","5 to 9","60 to 64",0.21329
"CUB","overall","all","10 to 14","60 to 64",0.11313
"CUB","overall","all","15 to 19","60 to 64",0.09719
"CUB","overall","all","20 to 24","60 to 64",0.1463
"CUB","overall","all","25 to 29","60 to 64",0.1982
"CUB","overall","all","30 to 34","60 to 64",0.32063
"CUB","overall","all","35 to 39","60 to 64",0.33562
"CUB","overall","all","40 to 44","60 to 64",0.26313
"CUB","overall","all","45 to 49","60 to 64",0.28809
"CUB","overall","all","50 to 54","60 to 64",0.46716
"CUB","overall","all","55 to 59","60 to 64",0.78819
"CUB","overall","all","60 to 64","60 to 64",0.84084
"CUB","overall","all","65 to 69","60 to 64",0.63079
"CUB","overall","all","70 to 74","60 to 64",0.72517
"CUB","overall","all","75+","60 to 64",0.25789
"CUB","overall","all","0 to 4","65 to 69",0.15159
"CUB","overall","all","5 to 9","65 to 69",0.14309
"CUB","overall","all","10 to 14","65 to 69",0.11225
"CUB","overall","all","15 to 19","65 to 69",0.07587
"CUB","overall","all","20 to 24","65 to 69",0.07009
"CUB","overall","all","25 to 29","65 to 69",0.08257
"CUB","overall","all","30 to 34","65 to 69",0.14651
"CUB","overall","all","35 to 39","65 to 69",0.19952
"CUB","overall","all","40 to 44","65 to 69",0.1514
"CUB","overall","all","45 to 49","65 to 69",0.16315
"CUB","overall","all","50 to 54","65 to 69",0.20761
"CUB","overall","all","55 to 59","65 to 69",0.36035
"CUB","overall","all","60 to 64","65 to 69",0.44637
"CUB","overall","all","65 to 69","65 to 69",0.7501
"CUB","overall","all","70 to 74","65 to 69",0.64132
"CUB","overall","all","75+","65 to 69",0.3694
"CUB","overall","all","0 to 4","70 to 74",0.10117
"CUB","overall","all","5 to 9","70 to 74",0.07576
"CUB","overall","all","10 to 14","70 to 74",0.08993
"CUB","overall","all","15 to 19","70 to 74",0.04802
"CUB","overall","all","20 to 24","70 to 74",0.08039
"CUB","overall","all","25 to 29","70 to 74",0.04533
"CUB","overall","all","30 to 34","70 to 74",0.07899
"CUB","overall","all","35 to 39","70 to 74",0.12165
"CUB","overall","all","40 to 44","70 to 74",0.10771
"CUB","overall","all","45 to 49","70 to 74",0.15486
"CUB","overall","all","50 to 54","70 to 74",0.15746
"CUB","overall","all","55 to 59","70 to 74",0.18596
"CUB","overall","all","60 to 64","70 to 74",0.27579
"CUB","overall","all","65 to 69","70 to 74",0.31456
"CUB","overall","all","70 to 74","70 to 74",0.77028
"CUB","overall","all","75+","70 to 74",0.33253
"CUB","overall","all","0 to 4","75+",0.05625
"CUB","overall","all","5 to 9","75+",0.06023
"CUB","overall","all","10 to 14","75+",0.07495
"CUB","overall","all","15 to 19","75+",0.03616
"CUB","overall","all","20 to 24","75+",0.06936
"CUB","overall","all","25 to 29","75+",0.03208
"CUB","overall","all","30 to 34","75+",0.07219
"CUB","overall","all","35 to 39","75+",0.04866
"CUB","overall","all","40 to 44","75+",0.05149
"CUB","overall","all","45 to 49","75+",0.14513
"CUB","overall","all","50 to 54","75+",0.14685
"CUB","overall","all","55 to 59","75+",0.13635
"CUB","overall","all","60 to 64","75+",0.1143
"CUB","overall","all","65 to 69","75+",0.15509
"CUB","overall","all","70 to 74","75+",0.30625
"CUB","overall","all","75+","75+",0.27393
"CUB","urban","home","0 to 4","0 to 4",0.36098
"CUB","urban","home","5 to 9","0 to 4",0.26428
"CUB","urban","home","10 to 14","0 to 4",0.17481
"CUB","urban","home","15 to 19","0 to 4",0.10101
"CUB","urban","home","20 to 24","0 to 4",0.17787
"CUB","urban","home","25 to 29","0 to 4",0.38958
"CUB","urban","home","30 to 34","0 to 4",0.48651
"CUB","urban","home","35 to 39","0 to 4",0.4259
"CUB","urban","home","40 to 44","0 to 4",0.27414
"CUB","urban","home","45 to 49","0 to 4",0.29549
"CUB","urban","home","50 to 54","0 to 4",0.59664
"CUB","urban","home","55 to 59","0 to 4",1.10149
"CUB","urban","home","60 to 64","0 to 4",1.10377
"CUB","urban","home","65 to 69","0 to 4",0.91012
"CUB","urban","home","70 to 74","0 to 4",0.57544
"CUB","urban","home","75+","0 to 4",0.547
"CUB","urban","home","0 to 4","5 to 9",0.3715
"CUB","urban","home","5 to 9","5 to 9",0.56715
"CUB","urban","home","10 to 14","5 to 9",0.38595
"CUB","urban","home","15 to 19","5 to 9",0.16383
"CUB","urban","home","20 to 24","5 to 9",0.09604
"CUB","urban","home","25 to 29","5 to 9",0.16739
"CUB","urban","home","30 to 34","5 to 9",0.56697
"CUB","urban","home","35 to 39","5 to 9",0.62653
"CUB","urban","home","40 to 44","5 to 9",0.47977
"CUB","urban","home","45 to 49","5 to 9",0.54421
"CUB","urban","home","50 to 54","5 to 9",0.47296
"CUB","urban","home","55 to 59","5 to 9",1.07325
"CUB","urban","home","60 to 64","5 to 9",0.99922
"CUB","urban","home","65 to 69","5 to 9",1.29135
"CUB","urban","home","70 to 74","5 to 9",1.52206
"CUB","urban","home","75+","5 to 9",0.73928
"CUB","urban","home","0 to 4","10 to 14",0.24793
"CUB","urban","home","5 to 9","10 to 14",0.38987
"CUB","urban","home","10 to 14","10 to 14",0.89223
"CUB","urban","home","15 to 19","10 to 14",0.37695
"CUB","urban","home","20 to 24","10 to 14",0.11247
"CUB","urban","home","25 to 29","10 to 14",0.07386
"CUB","urban","home","30 to 34","10 to 14",0.34763
"CUB","urban","home","35 to 39","10 to 14",0.57553
"CUB","urban","home","40 to 44","10 to 14",0.58577
"CUB","urban","home","45 to 49","10 to 14",0.7378
"CUB","urban","home","50 to 54","10 to 14",0.6979
"CUB","urban","home","55 to 59","10 to 14",0.66064
"CUB","urban","home","60 to 64","10 to 14",0.63589
"CUB","urban","home","65 to 69","10 to 14",1.08813
"CUB","urban","home","70 to 74","10 to 14",1.24414
"CUB","urban","home","75+","10 to 14",1.08389
"CUB","urban","home","0 to 4","15 to 19",0.14961
"CUB","urban","home","5 to 9","15 to 19",0.19243
"CUB","urban","home","10 to 14","15 to 19",0.36478
"CUB","urban","home","15 to 19","15 to 19",0.81659
"CUB","urban","home","20 to 24","15 to 19",0.37663
"CUB","urban","home","25 to 29","15 to 19",0.13777
"CUB","urban","home","30 to 34","15 to 19",0.09275
"CUB","urban","home","35 to 39","15 to 19",0.2864
"CUB","urban","home","40 to 44","15 to 19",0.49047
"CUB","urban","home","45 to 49","15 to 19",1.02756
"CUB","urban","home","50 to 54","15 to 19",0.87161
"CUB","urban","home","55 to 59","15 to 19",0.90366
"CUB","urban","home","60 to 64","15 to 19",0.63389
"CUB","urban","home","65 to 69","15 to 19",0.6187
"CUB","urban","home","70 to 74","15 to 19",1.12333
"CUB","urban","home","75+","15 to 19",1.04672
"CUB","urban","home","0 to 4","20 to 24",0.25935
"CUB","urban","home","5 to 9","20 to 24",0.08204
"CUB","urban","home","10 to 14","20 to 24",0.1016
"CUB","urban","home","15 to 19","20 to 24",0.23905
"CUB","urban","home","20 to 24","20 to 24",0.75506
"CUB","urban","home","25 to 29","20 to 24",0.30266
"CUB","urban","home","30 to 34","20 to 24",0.12713
"CUB","urban","home","35 to 39","20 to 24",0.06535
"CUB","urban","home","40 to 44","20 to 24",0.17983
"CUB","urban","home","45 to 49","20 to 24",0.66015
"CUB","urban","home","50 to 54","20 to 24",0.8798
"CUB","urban","home","55 to 59","20 to 24",0.7855
"CUB","urban","home","60 to 64","20 to 24",0.43965
"CUB","urban","home","65 to 69","20 to 24",0.53333
"CUB","urban","home","70 to 74","20 to 24",0.2631
"CUB","urban","home","75+","20 to 24",0.32015
"CUB","urban","home","0 to 4","25 to 29",0.41283
"CUB","urban","home","5 to 9","25 to 29",0.27563
"CUB","urban","home","10 to 14","25 to 29",0.09062
"CUB","urban","home","15 to 19","25 to 29",0.09366
"CUB","urban","home","20 to 24","25 to 29",0.29554
"CUB","urban","home","25 to 29","25 to 29",0.63652
"CUB","urban","home","30 to 34","25 to 29",0.28666
"CUB","urban","home","35 to 39","25 to 29",0.07622
"CUB","urban","home","40 to 44","25 to 29",0.07094
"CUB","urban","home","45 to 49","25 to 29",0.26492
"CUB","urban","home","50 to 54","25 to 29",0.64175
"CUB","urban","home","55 to 59","25 to 29",0.99595
"CUB","urban","home","60 to 64","25 to 29",0.57294
"CUB","urban","home","65 to 69","25 to 29",0.53121
"CUB","urban","home","70 to 74","25 to 29",0.56025
"CUB","urban","home","75+","25 to 29",0.23463
"CUB","urban","home","0 to 4","30 to 34",0.41526
"CUB","urban","home","5 to 9","30 to 34",0.47911
"CUB","urban","home","10 to 14","30 to 34",0.21686
"CUB","urban","home","15 to 19","30 to 34",0.05792
"CUB","urban","home","20 to 24","30 to 34",0.06985
"CUB","urban","home","25 to 29","30 to 34",0.19325
"CUB","urban","home","30 to 34","30 to 34",0.58975
"CUB","urban","home","35 to 39","30 to 34",0.16833
"CUB","urban","home","40 to 44","30 to 34",0.11591
"CUB","urban","home","45 to 49","30 to 34",0.09579
"CUB","urban","home","50 to 54","30 to 34",0.32192
"CUB","urban","home","55 to 59","30 to 34",0.82735
"CUB","urban","home","60 to 64","30 to 34",0.7044
"CUB","urban","home","65 to 69","30 to 34",0.8219
"CUB","urban","home","70 to 74","30 to 34",0.42642
"CUB","urban","home","75+","30 to 34",0.26858
"CUB","urban","home","0 to 4","35 to 39",0.33607
"CUB","urban","home","5 to 9","35 to 39",0.4233
"CUB","urban","home","10 to 14","35 to 39",0.36118
"CUB","urban","home","15 to 19","35 to 39",0.2041
"CUB","urban","home","20 to 24","35 to 39",0.03302
"CUB","urban","home","25 to 29","35 to 39",0.04558
"CUB","urban","home","30 to 34","35 to 39",0.2057
"CUB","urban","home","35 to 39","35 to 39",0.49499
"CUB","urban","home","40 to 44","35 to 39",0.16678
"CUB","urban","home","45 to 49","35 to 39",0.17734
"CUB","urban","home","50 to 54","35 to 39",0.1356
"CUB","urban","home","55 to 59","35 to 39",0.30557
"CUB","urban","home","60 to 64","35 to 39",0.54321
"CUB","urban","home","65 to 69","35 to 39",0.9258
"CUB","urban","home","70 to 74","35 to 39",0.87667
"CUB","urban","home","75+","35 to 39",0.54465
"CUB","urban","home","0 to 4","40 to 44",0.1584
"CUB","urban","home","5 to 9","40 to 44",0.27496
"CUB","urban","home","10 to 14","40 to 44",0.33925
"CUB","urban","home","15 to 19","40 to 44",0.32503
"CUB","urban","home","20 to 24","40 to 44",0.14154
"CUB","urban","home","25 to 29","40 to 44",0.02724
"CUB","urban","home","30 to 34","40 to 44",0.08535
"CUB","urban","home","35 to 39","40 to 44",0.14063
"CUB","urban","home","40 to 44","40 to 44",0.4049
"CUB","urban","home","45 to 49","40 to 44",0.23484
"CUB","urban","home","50 to 54","40 to 44",0.19603
"CUB","urban","home","55 to 59","40 to 44",0.14873
"CUB","urban","home","60 to 64","40 to 44",0.28474
"CUB","urban","home","65 to 69","40 to 44",0.73184
"CUB","urban","home","70 to 74","40 to 44",0.83487
"CUB","urban","home","75+","40 to 44",0.5575
"CUB","urban","home","0 to 4","45 to 49",0.07652
"CUB","urban","home","5 to 9","45 to 49",0.1219
"CUB","urban","home","10 to 14","45 to 49",0.17052
"CUB","urban","home","15 to 19","45 to 49",0.30607
"CUB","urban","home","20 to 24","45 to 49",0.29488
"CUB","urban","home","25 to 29","45 to 49",0.09994
"CUB","urban","home","30 to 34","45 to 49",0.03376
"CUB","urban","home","35 to 39","45 to 49",0.04529
"CUB","urban","home","40 to 44","45 to 49",0.12762
"CUB","urban","home","45 to 49","45 to 49",0.64292
"CUB","urban","home","50 to 54","45 to 49",0.29971
"CUB","urban","home","55 to 59","45 to 49",0.28444
"CUB","urban","home","60 to 64","45 to 49",0.13017
"CUB","urban","home","65 to 69","45 to 49",0.25067
"CUB","urban","home","70 to 74","45 to 49",0.65021
"CUB","urban","home","75+","45 to 49",0.54433
"CUB","urban","home","0 to 4","50 to 54",0.09761
"CUB","urban","home","5 to 9","50 to 54",0.06825
"CUB","urban","home","10 to 14","50 to 54",0.07065
"CUB","urban","home","15 to 19","50 to 54",0.16029
"CUB","urban","home","20 to 24","50 to 54",0.20346
